,ObsNum,xvs,LABEGRD_ID,UTMX,UTMY,DistRoad,DistTrail,DistRoadTrail,VETH,THIS,NET,MINT,Train,PercentSlope,DegreeDays,Aspect,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,AmbVapPressAve,AmbVapPressDiff,KBvege,Weed,Elevation,TransAspect
5639,6795,7,313615,621088,4631195,128,555,128,0,0,0,0,1,3.93,33064,81.86,0.92016129,0.691730671,-18.89121864,-23.81646825,9.253673835,-2.660823093,17.08270609,-1.633838966,615.6628136,261.5861879,28.87786738,18.51660906,34.29516129,19.48559908,54.465681,23.08717998,3.282078853,13.94326037,23.14713262,10.59512929,45.8922043,17.4375384,22.74507169,6.842409114,3,0,4080,0.429203806
5640,6807,7,313700,623638,4631195,244,475,244,1,0,0,0,1,0.67,32870,315,0.917473118,0.689042499,-18.47956989,-23.93387097,9.581989247,-2.86155914,17.0937276,-1.628661034,617.2866488,261.9043011,28.6875448,18.51199437,34.09390681,19.48098438,54.23449821,23.06338966,3.12983871,13.95762289,23.03808244,10.53540067,45.70698925,17.36709549,22.66890681,6.831694829,3,1,4079,0.146446643
5641,6830,7,314187,619918,4631225,1,35,1,0,0,0,0,1,1.21,32913,113.19,0.917473118,0.683666155,-18.37123656,-23.83633513,9.690322581,-2.930689964,17.1234767,-1.634325397,618.627509,257.2246288,28.73360215,18.48711598,34.12374552,19.45870456,54.22078853,23.04419483,3.235663082,13.92688172,23.00555556,10.5218702,45.72607527,17.35585638,22.72051971,6.833986175,2,0,4047,0.696890727
5642,6844,7,314313,623698,4631225,236,436,236,1,0,0,0,1,1.01,32839,321.34,0.912007169,0.683576549,-18.275,-23.78084357,9.619892473,-2.875198413,17.09641577,-1.631349206,614.8904122,262.5261841,28.66863799,18.51208397,34.07222222,19.48109319,54.20188172,23.06349846,3.127150538,13.95493472,23.01908602,10.52715694,45.68799283,17.35885177,22.66890681,6.831694829,3,1,4081,0.109566671
5643,6852,7,314321,623938,4631225,252,258,252,1,0,0,0,1,1.01,32747,38.65,0.912007169,0.683576549,-18.22069892,-23.81665387,9.674193548,-2.911008705,17.08817204,-1.63719278,614.9664875,262.5501408,28.64677419,18.50950461,34.05035842,19.47313748,54.17732975,23.05823093,3.10797491,13.94966718,23.01370968,10.52475678,45.66621864,17.34543011,22.65250896,6.820673323,3,1,4086,0.109512128
5644,6853,7,314322,623968,4631225,244,240,240,1,0,0,0,1,1,32808,18.43,0.912007169,0.683576549,-18.26684588,-23.79197389,9.628046595,-2.886328725,17.08548387,-1.631528418,613.7685484,262.8748464,28.65770609,18.51190476,34.0639785,19.47840502,54.20188172,23.06349846,3.108064516,13.95215694,23.02992832,10.52724654,45.68252688,17.35338582,22.65259857,6.826139273,3,1,4087,0.025644695
5645,6854,7,314323,623998,4631225,239,213,213,1,0,0,0,1,1,32808,18.43,0.912007169,0.683576549,-18.26684588,-23.79197389,9.628046595,-2.886328725,17.08548387,-1.631528418,613.7685484,262.8748464,28.65770609,18.51190476,34.0639785,19.47840502,54.20188172,23.06349846,3.108064516,13.95215694,23.02992832,10.52724654,45.68252688,17.35338582,22.65259857,6.826139273,3,1,4088,0.025644695
5646,6856,7,314325,624058,4631225,232,158,158,1,0,0,0,1,0.9,32777,307.87,0.914784946,0.686354327,-18.32562724,-23.88348054,9.652598566,-2.894502048,17.08548387,-1.634504608,616.6891577,262.0711086,28.64955197,18.50672683,34.04767025,19.47582565,54.1827957,23.05276498,3.097222222,13.9577317,23.01639785,10.52206861,45.66621864,17.34543011,22.64982079,6.823361495,3,1,4089,0.19306406
5647,6929,7,315124,629698,4631255,127,1386,127,0,0,0,0,1,1.99,32839,118.61,0.928405018,0.689042499,-19.21917563,-23.67742576,9.175716846,-2.605113927,17.03664875,-1.615021761,627.6967742,258.8949053,28.67150538,18.54778546,34.09964158,19.5249296,54.32177419,23.10174091,3.015860215,13.99651818,23.1171147,10.57375192,45.72894265,17.41084229,22.61182796,6.837090374,3,0,4081,0.739422528
5648,6940,7,315420,620248,4631285,25,119,25,1,0,0,0,1,1.67,32882,295.34,0.912007169,0.683576549,-18.19103943,-23.84162186,9.703853047,-2.935976703,17.12894265,-1.637211982,612.6642473,261.0097734,28.70367384,18.4843574,34.09650538,19.45056964,54.17177419,23.03328213,3.224731183,13.92430236,22.98378136,10.51382489,45.69883513,17.34234511,22.71505376,6.828520225,3,1,4070,0.286005576
5649,7011,7,316144,623638,4631315,130,537,130,1,0,0,0,1,1.31,32870,345.96,0.912007169,0.683576549,-18.34543011,-23.73965694,9.549462366,-2.834011777,17.0937276,-1.631637225,611.3369176,263.491193,28.70116488,18.51188556,34.09668459,19.48376216,54.24811828,23.06625704,3.137992832,13.9547363,23.03808244,10.53837686,45.70976703,17.36987327,22.67168459,6.831496416,3,1,4078,0.014936714
5650,7034,7,316167,624328,4631315,195,4,4,1,0,1,0,1,3.98,32870,35.27,0.895698925,0.678020993,-17.91317204,-23.52882744,9.484408602,-2.792537122,17.07732975,-1.634126984,595.8143369,267.066257,28.70394265,18.52301587,34.11854839,19.49469406,54.27267025,23.07987711,3.124462366,13.95762289,23.06810036,10.55448669,45.73163082,17.38618152,22.66353047,6.831694829,4,1,4090,0.091779975
5651,7052,7,316641,620218,4631345,85,131,85,1,0,0,0,1,1.67,32882,295.34,0.912007169,0.683576549,-18.19103943,-23.84162186,9.703853047,-2.935976703,17.12894265,-1.637211982,612.6642473,261.0097734,28.70367384,18.4843574,34.09650538,19.45056964,54.17177419,23.03328213,3.224731183,13.92430236,22.98378136,10.51382489,45.69883513,17.34234511,22.71505376,6.828520225,3,1,4060,0.286005576
5652,7073,7,316758,623728,4631345,142,487,142,1,0,0,0,1,1.31,32870,345.96,0.912007169,0.683576549,-18.34543011,-23.73965694,9.549462366,-2.834011777,17.0937276,-1.631637225,611.3369176,263.491193,28.70116488,18.51188556,34.09668459,19.48376216,54.24811828,23.06625704,3.137992832,13.9547363,23.03808244,10.53837686,45.70976703,17.36987327,22.67168459,6.831496416,3,1,4078,0.014936714
5653,7075,7,316760,623788,4631345,171,445,171,1,0,0,0,1,1.03,32839,355.6,0.912007169,0.683576549,-18.25053763,-23.80301459,9.644354839,-2.897369432,17.08817204,-1.63421659,613.1625448,263.0221006,28.66039427,18.50921659,34.06129032,19.47016129,54.1937276,23.05534434,3.116218638,13.94937916,23.0218638,10.52455837,45.67983871,17.35069765,22.65797491,6.826139273,3,1,4079,0.001473628
5654,7083,7,316768,624028,4631345,116,244,116,1,0,0,0,1,2.52,32870,24.14,0.912007169,0.683576549,-18.3671147,-23.72564004,9.527777778,-2.81999488,17.08817204,-1.628661034,603.4387993,265.4677867,28.70116488,18.51486175,34.10761649,19.48913851,54.25905018,23.07163339,3.12983871,13.95762289,23.05448029,10.54624296,45.7233871,17.37793779,22.66890681,6.831694829,3,1,4077,0.043725555
5655,7095,7,316780,624388,4631345,129,41,41,0,0,1,0,1,3.98,32870,35.27,0.895698925,0.678020993,-17.91317204,-23.52882744,9.484408602,-2.792537122,17.07732975,-1.634126984,595.8143369,267.066257,28.70394265,18.52301587,34.11854839,19.49469406,54.27267025,23.07987711,3.124462366,13.95762289,23.06810036,10.55448669,45.73163082,17.38618152,22.66353047,6.831694829,4,1,4082,0.091779975
5656,7098,7,316783,624478,4631345,69,54,54,0,0,1,0,1,2.97,32870,34.11,0.912007169,0.683576549,-18.42679211,-23.68714158,9.468100358,-2.781496416,17.07732975,-1.634126984,602.1317204,265.7078341,28.70125448,18.52570405,34.11854839,19.49469406,54.27267025,23.07987711,3.121774194,13.96031106,23.06810036,10.55448669,45.73163082,17.38618152,22.66353047,6.831694829,4,1,4071,0.086018761
5657,7101,7,316786,624568,4631345,64,9,9,0,0,1,0,1,2.87,32870,14.42,0.901164875,0.683486943,-18.12867384,-23.6735023,9.435573477,-2.770545315,17.06917563,-1.622996672,599.7788531,266.3943036,28.71765233,18.52281746,34.13207885,19.48894009,54.29982079,23.0796787,3.129928315,13.96308884,23.07894265,10.54604455,45.74516129,17.38042755,22.66621864,6.834383001,4,1,4065,0.015751853
5658,7124,7,317361,623488,4631375,40,694,40,1,0,0,0,1,1.31,32886,14.03,0.912007169,0.683576549,-18.37535842,-23.72592806,9.51953405,-2.820282898,17.08270609,-1.62875064,611.3749104,263.4966398,28.7203405,18.52012929,34.12123656,19.4890297,54.27267025,23.07152458,3.151612903,13.95742448,23.05725807,10.54364439,45.734319,17.38051715,22.67706093,6.83687276,3,1,4069,0.014915538
5659,7144,7,317384,624178,4631375,94,148,94,1,0,0,0,1,4.92,32915,20.77,0.887455197,0.672753456,-17.76899642,-23.30435868,9.378584229,-2.734735023,17.06908602,-1.623086278,585.2365591,269.4851895,28.74202509,18.52568484,34.15394265,19.5000512,54.33521505,23.0796595,3.143458781,13.96586662,23.10089606,10.56262161,45.77517921,17.39969278,22.67428315,6.837071173,3,1,4081,0.032494258
5660,7148,7,317388,624298,4631375,135,39,39,1,0,1,0,1,4.92,32915,20.77,0.887455197,0.672753456,-17.76899642,-23.30435868,9.378584229,-2.734735023,17.06908602,-1.623086278,585.2365591,269.4851895,28.74202509,18.52568484,34.15394265,19.5000512,54.33521505,23.0796595,3.143458781,13.96586662,23.10089606,10.56262161,45.77517921,17.39969278,22.67428315,6.837071173,3,1,4083,0.032494258
5661,7157,7,317563,629548,4631375,272,1260,272,0,0,1,0,1,0.15,32839,180,0.922849462,0.689042499,-19.0390681,-23.69115463,9.189157706,-2.618842806,17.03673835,-1.615111367,622.0709677,260.6555364,28.67150538,18.54778546,34.10232975,19.51668587,54.31899642,23.09896313,3.021326165,13.99105223,23.11424731,10.56550819,45.72885305,17.39982079,22.61460574,6.834312596,3,1,4082,1
5662,7173,7,317873,620518,4631405,49,404,49,1,0,0,0,1,3.24,32913,30.96,0.895698925,0.678020993,-17.79677419,-23.6063108,9.600806452,-2.870020481,17.11801075,-1.634415003,598.4119176,265.1906746,28.75,18.48960574,34.14014337,19.45879416,54.24802867,23.04677419,3.235663082,13.92688172,23.02204301,10.52742576,45.74256272,17.36141193,22.72051971,6.833986175,3,1,4070,0.07123667
5663,7180,7,317966,623308,4631405,13,864,13,0,0,0,0,1,1.15,32942,344.05,0.912007169,0.683576549,-18.47840502,-23.66237199,9.416487455,-2.756726831,17.06926523,-1.61781874,612.5266129,263.1639081,28.75295699,18.52002048,34.16747312,19.49160906,54.33252688,23.08234767,3.165232975,13.96029186,23.10071685,10.55735407,45.78324373,17.39969278,22.68252688,6.84233871,2,0,4059,0.01924908
5664,7189,7,317979,623698,4631405,75,551,75,1,0,0,0,1,1.59,32870,5.71,0.912007169,0.683576549,-18.31836918,-23.75876216,9.576523298,-2.853116999,17.0937276,-1.628661034,608.9487455,264.1181644,28.6875448,18.51199437,34.09390681,19.48098438,54.23449821,23.06338966,3.12983871,13.95762289,23.03808244,10.53540067,45.70698925,17.36709549,22.66890681,6.831694829,3,1,4074,0.00248089
5665,7207,7,317997,624238,4631405,84,102,84,1,0,0,0,1,4.92,32915,20.77,0.887455197,0.672753456,-17.76899642,-23.30435868,9.378584229,-2.734735023,17.06908602,-1.623086278,585.2365591,269.4851895,28.74202509,18.52568484,34.15394265,19.5000512,54.33521505,23.0796595,3.143458781,13.96586662,23.10089606,10.56262161,45.77517921,17.39969278,22.67428315,6.837071173,3,1,4075,0.032494258
5666,7226,7,318471,620128,4631435,179,177,177,1,0,0,0,1,1,32942,341.56,0.912007169,0.683576549,-18.33207885,-23.76211598,9.56281362,-2.856470814,17.11810036,-1.639701741,610.2606631,261.2221774,28.76362007,18.49247312,34.15367384,19.46694829,54.25887097,23.05224014,3.246594982,13.93243728,23.0327957,10.53817844,45.75878136,17.37225422,22.72598566,6.834075781,3,1,4036,0.025672308
5667,7233,7,318478,620338,4631435,104,281,104,1,0,0,0,1,2.42,32882,23.19,0.903853047,0.675422427,-17.91388889,-23.60275218,9.731003584,-2.947107015,17.11550179,-1.63452381,602.605914,264.1693484,28.68467742,18.47898106,34.07473118,19.44539171,54.14731183,23.03079237,3.208512545,13.92170379,22.97553763,10.49751664,45.67706093,17.32612647,22.7015233,6.828609831,3,1,4068,0.040397958
5668,7245,7,318584,623518,4631435,19,705,19,0,0,0,0,1,1.37,32913,10,0.912007169,0.683576549,-18.40510753,-23.70115847,9.489784946,-2.795513313,17.07195341,-1.620686124,610.769086,263.6548259,28.73109319,18.51744112,34.14014337,19.4891193,54.29426523,23.07430236,3.154301075,13.9547363,23.07894265,10.54651178,45.75600358,17.38338454,22.67706093,6.83687276,2,0,4063,0.007596123
5669,7252,7,318592,623758,4631435,78,521,78,1,0,0,0,1,1.59,32870,5.71,0.912007169,0.683576549,-18.31836918,-23.75876216,9.576523298,-2.853116999,17.0937276,-1.628661034,608.9487455,264.1181644,28.6875448,18.51199437,34.09390681,19.48098438,54.23449821,23.06338966,3.12983871,13.95762289,23.03808244,10.53540067,45.70698925,17.36709549,22.66890681,6.831694829,3,1,4074,0.00248089
5670,7263,7,318603,624088,4631435,23,254,23,1,0,0,0,1,4.05,32870,11.3,0.892921147,0.678219406,-17.85707885,-23.52334229,9.457168459,-2.787051971,17.06917563,-1.622996672,590.3860215,268.5030658,28.71765233,18.52281746,34.12939068,19.48625192,54.29166667,23.07152458,3.129928315,13.96308884,23.07625448,10.54335638,45.74247312,17.37773938,22.66621864,6.834383001,2,1,4059,0.00969267
5671,7265,7,318605,624148,4631435,30,196,30,1,0,0,0,1,4.92,32915,20.77,0.887455197,0.672753456,-17.76899642,-23.30435868,9.378584229,-2.734735023,17.06908602,-1.623086278,585.2365591,269.4851895,28.74202509,18.52568484,34.15394265,19.5000512,54.33521505,23.0796595,3.143458781,13.96586662,23.10089606,10.56262161,45.77517921,17.39969278,22.67428315,6.837071173,2,1,4068,0.032494258
5672,7266,7,318606,624178,4631435,35,168,35,1,0,0,0,1,4.92,32915,20.77,0.887455197,0.672753456,-17.76899642,-23.30435868,9.378584229,-2.734735023,17.06908602,-1.623086278,585.2365591,269.4851895,28.74202509,18.52568484,34.15394265,19.5000512,54.33521505,23.0796595,3.143458781,13.96586662,23.10089606,10.56262161,45.77517921,17.39969278,22.67428315,6.837071173,2,1,4070,0.032494258
5673,7283,7,318785,629548,4631435,274,1200,274,0,0,0,0,1,0.15,32839,180,0.922849462,0.689042499,-19.0390681,-23.69115463,9.189157706,-2.618842806,17.03673835,-1.615111367,622.0709677,260.6555364,28.67150538,18.54778546,34.10232975,19.51668587,54.31899642,23.09896313,3.021326165,13.99105223,23.11424731,10.56550819,45.72885305,17.39982079,22.61460574,6.834312596,3,0,4081,1
5674,7284,7,319076,619948,4631465,180,93,93,1,0,0,0,1,1.46,32882,77.47,0.906541219,0.678110599,-18.07598566,-23.65036482,9.652240143,-2.911386329,17.12078853,-1.637013569,610.8919355,256.7850166,28.72553763,18.48711598,34.12105735,19.45601639,54.21272401,23.04419483,3.23297491,13.92419355,23.00555556,10.5218702,45.7233871,17.3531682,22.71783154,6.831298003,2,1,4033,0.391524603
5675,7297,7,319092,620428,4631465,18,371,18,1,0,0,0,1,2.47,33003,45,0.912007169,0.683576549,-18.4703405,-23.67667691,9.424551971,-2.771031746,17.09632617,-1.634126984,606.3827957,263.3423067,28.82078853,18.50300819,34.22168459,19.46950845,54.35681004,23.06006784,3.273835125,13.93232847,23.0844086,10.55168971,45.82132617,17.39132105,22.73691756,6.839631336,3,1,4064,0.146446605
5676,7307,7,319202,623728,4631465,37,562,37,1,0,0,0,1,2.12,32913,12.99,0.912007169,0.683576549,-18.41863799,-23.69002816,9.47625448,-2.784383001,17.06917563,-1.617908346,605.3080645,265.0370648,28.73109319,18.51744112,34.14569893,19.4891193,54.30259857,23.07708013,3.154301075,13.9547363,23.08449821,10.54651178,45.76155914,17.38338454,22.67706093,6.83687276,2,1,4070,0.012795344
5677,7317,7,319217,624178,4631465,7,180,7,1,0,0,0,1,4.58,33064,23.45,0.895698925,0.680997184,-18.34175627,-23.35889017,9.053136201,-2.536578341,17.03933692,-1.628641833,588.3831541,268.8087558,28.8781362,18.54971198,34.30636201,19.52425755,54.53664875,23.12015489,3.200716846,13.9764913,23.21514337,10.62263825,45.9140681,17.47044291,22.69892473,6.84780466,2,1,4055,0.041296149
5678,7339,7,319695,620188,4631495,127,249,127,1,0,0,0,1,1.75,32913,354.8,0.912007169,0.683576549,-18.29408602,-23.77566564,9.600806452,-2.870020481,17.11801075,-1.634415003,605.2075269,262.8418971,28.75,18.48960574,34.14014337,19.45879416,54.24802867,23.04677419,3.235663082,13.92688172,23.02204301,10.52742576,45.74256272,17.36141193,22.72051971,6.833986175,3,1,4041,0.002057806
5679,7356,7,319727,621148,4631495,47,861,47,0,0,1,0,1,1.81,33064,52.12,0.912007169,0.683576549,-18.74435484,-23.50837814,9.150537634,-2.602732975,17.07455197,-1.636616743,611.9725807,262.8092294,28.90510753,18.52216462,34.32517921,19.49930876,54.50654122,23.09262673,3.292831541,13.94594854,23.17159498,10.60883897,45.92204301,17.45662442,22.75044803,6.847785458,99,1,4028,0.192995134
5680,7366,7,319830,624238,4631495,1,151,1,0,0,1,0,1,3.55,33064,26.56,0.903853047,0.680798771,-18.7328853,-23.28140681,8.912007169,-2.459094982,17.03387097,-1.631131592,596.5070789,267.0798963,28.93252688,18.56062468,34.36344086,19.53488223,54.62096774,23.13633513,3.227867384,13.98184844,23.24775986,10.64152586,45.97114695,17.50035202,22.7233871,6.858826165,2,1,4042,0.052766691
5681,7368,7,319832,624298,4631495,18,119,18,0,0,1,0,1,3.55,33064,26.56,0.903853047,0.680798771,-18.7328853,-23.28140681,8.912007169,-2.459094982,17.03387097,-1.631131592,596.5070789,267.0798963,28.93252688,18.56062468,34.36344086,19.53488223,54.62096774,23.13633513,3.227867384,13.98184844,23.24775986,10.64152586,45.97114695,17.50035202,22.7233871,6.858826165,2,1,4036,0.052766691
5682,7393,7,320311,620338,4631525,33,346,33,1,0,0,0,1,2.31,32913,30.96,0.912007169,0.683576549,-18.33485663,-23.75636201,9.560035842,-2.850716846,17.11272401,-1.634325397,604.1978495,263.7001472,28.7609319,18.49516129,34.15367384,19.46694829,54.25887097,23.05224014,3.24390681,13.93512545,23.03548387,10.53549027,45.75878136,17.37225422,22.72329749,6.836763953,3,1,4054,0.07123667
5683,7403,7,320427,623818,4631525,18,519,18,1,0,0,0,1,2.71,32942,37.87,0.912007169,0.683576549,-18.50277778,-23.64864311,9.392114695,-2.742997952,17.06926523,-1.61781874,604.5796595,265.1106631,28.75833333,18.52539683,34.16747312,19.49160906,54.34596774,23.08234767,3.162544803,13.96298003,23.10071685,10.55735407,45.78324373,17.39969278,22.68252688,6.84233871,2,1,4065,0.105297189
5684,7425,7,320921,620308,4631555,27,353,27,1,0,0,0,1,1.35,32942,40.23,0.912007169,0.683576549,-18.39713262,-23.71508577,9.497759857,-2.809440604,17.11272401,-1.639701741,611.3362007,261.9639337,28.78539427,18.49793907,34.1890681,19.46961726,54.30241936,23.05768689,3.26030466,13.93521505,23.05448029,10.54911034,45.78870968,17.38605351,22.73422939,6.836943164,3,1,4049,0.118271015
5685,7427,7,320923,620368,4631555,9,388,9,1,0,0,0,1,1.35,33003,69.44,0.914784946,0.686354327,-18.55913978,-23.75454429,9.419086022,-2.765565796,17.09632617,-1.634126984,615.8275986,261.040521,28.82078853,18.50300819,34.22168459,19.46950845,54.35681004,23.06006784,3.273835125,13.93232847,23.0844086,10.55168971,45.82132617,17.39132105,22.73691756,6.839631336,3,1,4051,0.324405955
5686,7433,7,321058,624418,4631555,60,135,60,0,0,1,0,1,1.47,33064,306.25,0.92016129,0.691730671,-19.24363799,-23.60667563,8.90125448,-2.451030466,17.03387097,-1.631131592,614.0207885,262.7571685,28.93252688,18.56062468,34.36344086,19.53488223,54.62096774,23.13633513,3.227867384,13.98184844,23.24775986,10.64152586,45.97114695,17.50035202,22.7233871,6.858826165,99,1,4024,0.204345213
5687,7439,7,321525,620098,4631585,62,266,62,1,0,0,0,1,1.25,33003,18.43,0.909318996,0.680888377,-18.34641577,-23.61820276,9.465143369,-2.795890937,17.10716846,-1.63672555,607.9611111,261.4441436,28.80170251,18.49783026,34.20268817,19.46395289,54.32419355,23.06017665,3.271146953,13.9296403,23.06810036,10.54882233,45.80232975,17.38576549,22.73422939,6.836943164,3,1,4030,0.025644695
5688,7461,7,322285,624568,4631615,3,181,3,0,0,1,0,1,2.74,33064,280,0.92016129,0.691730671,-19.09713262,-23.68924731,9.047759857,-2.533602151,17.03933692,-1.628641833,616.6275986,261.6570981,28.8781362,18.54971198,34.30636201,19.52425755,54.53664875,23.12015489,3.200716846,13.9764913,23.21514337,10.62263825,45.9140681,17.47044291,22.69892473,6.84780466,5,1,4034,0.413175952
5689,7463,7,322287,624628,4631615,63,179,63,0,0,0,0,1,2.72,33004,276.7,0.922849462,0.689042499,-18.97706093,-23.7297619,9.251164875,-2.657450077,17.05286738,-1.628840246,617.8282258,261.3165515,28.78835125,18.54168587,34.21379928,19.51345366,54.40600358,23.10399386,3.157168459,13.9656682,23.14973118,10.58726319,45.83225807,17.4296019,22.68252688,6.84233871,2,0,4051,0.441664672
5690,7483,7,323669,629428,4631675,354,968,354,0,0,1,0,1,1.42,32870,243.43,0.92562724,0.686264721,-19.18736559,-23.5608807,9.124193548,-2.571902202,17.0312724,-1.615200973,625.3851255,259.6013057,28.69605735,18.55602919,34.12419355,19.52779698,54.34901434,23.11267281,3.029480287,13.99085382,23.13342294,10.57930748,45.75080645,17.41639785,22.61738351,6.837090374,3,1,4076,0.723645457
